Frequency(MHz),Power(dBmV/100kHz)_20260202_204320
262.2981,23.56
262.3981,22.71
262.4981,22.24
262.5981,22.71
262.6981,21.4
262.7981,21.21
262.8981,18.48
262.9981,15.84
263.0981,11.7
263.1981,8.69
263.2981,13.02
263.3981,16.97
263.4981,20.08
263.5981,20.74
263.6981,21.3
263.7981,21.49
263.8981,21.77
263.9981,22.9
264.0981,23.09
264.1981,22.81
264.2981,22.81
264.3981,22.52
264.4981,23.18
264.5981,22.52
264.6981,22.52
264.7981,22.9
264.8981,22.71
264.9981,23.09
265.0981,22.81
265.1981,23.75
265.2981,22.81
265.3981,22.34
265.4981,22.34
265.5981,23.47
265.6981,21.96
265.7981,22.24
265.8981,22.52
265.9981,22.43
266.0981,22.34
266.1981,22.05
266.2981,22.34
266.3981,22.15
266.4981,22.71
266.5981,22.99
266.6981,22.24
266.7981,22.71
266.8981,22.99
266.9981,23.37
267.0981,22.34
267.1981,21.3
267.2981,21.77
267.3981,22.43
267.4981,22.05
267.5981,22.52
267.6981,22.15
267.7981,21.87
267.8981,22.62
267.9981,21.87
268.0981,22.52
268.1981,22.34
268.2981,21.87
268.3981,22.43
268.4981,22.81
268.5981,22.99
268.6981,21.96
268.7981,21.11
268.8981,18.76
268.9981,14.15
269.0981,10.1
269.1981,9.91
269.2981,14.05
269.3981,18.1
269.4981,20.45
269.5981,21.96
269.6981,21.87
269.7981,23.65
269.8981,22.43
269.9981,22.24
270.0981,22.71
270.1981,23.47
270.2981,22.52
270.3981,22.71
270.4981,22.52
270.5981,23.09
270.6981,22.24
270.7981,23.47
270.8981,23.09
270.9981,23.65
271.0981,23.18
271.1981,22.99
271.2981,22.9
271.3981,23.09
271.4981,22.05
271.5981,21.96
271.6981,22.71
271.7981,22.62
271.8981,21.68
271.9981,22.34
272.0981,23.47
272.1981,22.99
272.2981,22.34
272.3981,22.99
272.4981,22.24
272.5981,22.71
272.6981,22.43
272.7981,22.24
272.8981,22.05
272.9981,22.99
273.0981,23.18
273.1981,23.84
273.2981,23.18
273.3981,23.18
273.4981,22.15
273.5981,22.43
273.6981,23.56
273.7981,23.09
273.8981,22.99
273.9981,23.56
274.0981,23.56
274.1981,23.18
274.2981,22.71
274.3981,22.52
274.4981,22.81
274.5981,22.52
274.6981,20.55
274.7981,20.36
274.8981,17.72
274.9981,13.02
275.0981,8.88
275.1981,10.48
275.2981,16.03
275.3981,19.23
275.4981,21.3
275.5981,21.96
275.6981,23.18
275.7981,22.81
275.8981,22.24
275.9981,23.37
276.0981,22.24
276.1981,22.71
276.2981,23.09
276.3981,21.87
276.4981,23.18
276.5981,22.24
276.6981,23.28
276.7981,23.37
276.8981,23.18
276.9981,22.9
277.0981,22.52
277.1981,22.43
277.2981,22.9
277.3981,22.34
277.4981,22.99
277.5981,23.18
277.6981,22.81
277.7981,22.81
277.8981,22.62
277.9981,23.65
278.0981,22.99
278.1981,22.99
278.2981,23.18
278.3981,22.9
278.4981,22.81
278.5981,23.18
278.6981,22.15
278.7981,22.62
278.8981,23.37
278.9981,22.99
279.0981,23.28
279.1981,22.71
279.2981,23.09
279.3981,23.18
279.4981,22.05
279.5981,22.43
279.6981,21.49
279.7981,22.52
279.8981,22.62
279.9981,22.34
280.0981,22.34
280.1981,22.52
280.2981,22.81
280.3981,22.99
280.4981,21.4
280.5981,22.15
280.6981,21.4
280.7981,20.08
280.8981,16.97
280.9981,12.17
281.0981,8.97
281.1981,13.3
281.2981,17.07
281.3981,20.64
281.4981,21.68
281.5981,23.47
281.6981,22.99
281.7981,22.24
281.8981,22.62
281.9981,22.62
282.0981,23.28
282.1981,22.81
282.2981,23.28
282.3981,22.81
282.4981,22.81
282.5981,23.75
282.6981,23.09
282.7981,22.71
282.8981,22.24
282.9981,23.28
283.0981,22.43
283.1981,23.37
283.2981,22.34
283.3981,23.56
283.4981,22.81
283.5981,22.99
283.6981,23.09
283.7981,23.09
283.8981,22.43
283.9981,22.71
284.0981,21.4
284.1981,22.9
284.2981,22.43
284.3981,23.18
284.4981,22.81
284.5981,21.96
284.6981,22.24
284.7981,22.62
284.8981,22.52
284.9981,22.62
285.0981,22.99
285.1981,23.56
285.2981,23.56
285.3981,23.28
285.4981,23.37
285.5981,22.05
285.6981,23.09
285.7981,22.34
285.8981,22.24
285.9981,22.43
286.0981,22.71
286.1981,22.71
286.2981,21.96
286.3981,22.9
286.4981,21.96
286.5981,22.05
286.6981,20.83
286.7981,18.85
286.8981,16.12
286.9981,10.67
287.0981,9.63
287.1981,14.81
287.2981,17.54
287.3981,19.7
287.4981,21.87
287.5981,21.68
287.6981,23.18
287.7981,23.94
287.8981,22.52
287.9981,22.43
288.0981,22.43
288.1981,22.81
288.2981,23.75
288.3981,22.62
288.4981,23.28
288.5981,22.62
288.6981,22.43
288.7981,23.18
288.8981,21.96
288.9981,22.62
289.0981,22.71
289.1981,22.9
289.2981,23.28
289.3981,23.56
289.4981,23.37
289.5981,22.52
289.6981,23.47
289.7981,23.84
289.8981,21.96
289.9981,21.68
290.0981,22.81
290.1981,23.37
290.2981,22.43
290.3981,22.62
290.4981,23.18
290.5981,22.9
290.6981,22.15
290.7981,22.15
290.8981,23.09
290.9981,22.81
291.0981,22.81
291.1981,22.71
291.2981,22.9
291.3981,22.81
291.4981,22.43
291.5981,22.9
291.6981,23.09
291.7981,22.9
291.8981,23.28
291.9981,22.99
292.0981,22.62
292.1981,21.87
292.2981,23.65
292.3981,22.43
292.4981,22.62
292.5981,21.21
292.6981,19.51
292.7981,18.01
292.8981,14.43
292.9981,9.54
293.0981,10.76
293.1981,15.84
293.2981,18.2
293.3981,20.17
293.4981,21.96
293.5981,22.43
293.6981,22.24
293.7981,22.81
293.8981,22.34
293.9981,22.71
294.0981,23.18
294.1981,22.52
294.2981,23.56
294.3981,22.99
294.4981,22.9
294.5981,22.43
294.6981,23.18
294.7981,23.37
294.8981,22.71
294.9981,22.81
295.0981,22.81
295.1981,22.15
295.2981,23.18
295.3981,22.9
295.4981,22.62
295.5981,22.24
295.6981,21.96
295.7981,22.99
295.8981,23.18
295.9981,22.99
296.0981,22.99
296.1981,23.47
296.2981,23.84
296.3981,22.34
296.4981,23.37
296.5981,22.62
296.6981,22.81
296.7981,23.37
296.8981,22.71
296.9981,23.18
297.0981,22.81
297.1981,23.28
297.2981,23.28
297.3981,23.65
297.4981,23.28
297.5981,22.24
297.6981,23.09
297.7981,23.09
297.8981,22.71
297.9981,23.37
298.0981,21.96
298.1981,21.77
298.2981,22.05
298.3981,21.87
298.4981,21.4
298.5981,20.45
298.6981,18.29
298.7981,16.12
298.8981,11.14
298.9981,8.12
299.8981,11.32
299.9981,8.6
300.0981,12.08
300.1981,16.12
300.2981,18.76
300.3981,20.74
300.4981,22.05
300.5981,21.58
300.6981,22.34
300.7981,22.9
300.8981,22.81
300.9981,22.99
301.0981,22.52
301.1981,23.37
301.2981,23.37
301.3981,22.99
301.4981,23.37
301.5981,22.15
301.6981,23.09
301.7981,23.28
301.8981,23.28
301.9981,22.99
302.0981,22.81
302.1981,23.09
302.2981,22.9
302.3981,23.28
302.4981,22.62
302.5981,22.99
302.6981,22.99
302.7981,24.12
302.8981,22.81
302.9981,22.62
303.0981,22.43
303.1981,23.18
303.2981,23.18
303.3981,23.09
303.4981,22.99
303.5981,23.65
303.6981,22.99
303.7981,22.52
303.8981,22.43
303.9981,22.52
304.0981,22.71
304.1981,22.52
304.2981,22.62
304.3981,24.22
304.4981,22.71
304.5981,22.81
304.6981,22.81
304.7981,22.15
304.8981,22.71
304.9981,22.81
305.0981,22.43
305.1981,24.22
305.2981,22.9
305.3981,23.37
305.4981,21.87
305.5981,20.74
305.6981,19.32
305.7981,16.03
305.8981,11.61
305.9981,10.1
306.0981,14.9
306.1981,18.01
306.2981,20.17
306.3981,21.58
306.4981,23.47
306.5981,22.52
306.6981,22.62
306.7981,22.43
306.8981,22.71
306.9981,22.81
307.0981,22.9
307.1981,22.15
307.2981,23.09
307.3981,22.81
307.4981,22.9
307.5981,23.56
307.6981,23.37
307.7981,23.47
307.8981,23.37
307.9981,22.99
308.0981,23.28
308.1981,23.18
308.2981,22.9
308.3981,22.99
308.4981,23.65
308.5981,23.28
308.6981,23.28
308.7981,22.81
308.8981,23.28
308.9981,22.9
309.0981,22.34
309.1981,22.52
309.2981,22.81
309.3981,22.52
309.4981,22.9
309.5981,23.37
309.6981,22.99
309.7981,22.81
309.8981,23.09
309.9981,22.62
310.0981,22.52
310.1981,22.34
310.2981,22.52
310.3981,22.9
310.4981,23.65
310.5981,22.71
310.6981,22.81
310.7981,23.37
310.8981,22.15
310.9981,22.9
311.0981,23.75
311.1981,23.47
311.2981,23.47
311.3981,22.81
311.4981,21.87
311.5981,20.55
311.6981,18.2
311.7981,15.56
311.8981,10.76
311.9981,11.61
312.0981,16.03
312.1981,18.95
312.2981,20.64
312.3981,21.96
312.4981,22.81
312.5981,22.9
312.6981,22.24
312.7981,23.28
312.8981,23.37
312.9981,23.56
313.0981,23.65
313.1981,22.9
313.2981,22.9
313.3981,23.37
313.4981,22.81
313.5981,22.24
313.6981,23.56
313.7981,23.65
313.8981,23.75
313.9981,23.37
314.0981,22.9
314.1981,23.09
314.2981,23.56
314.3981,22.62
314.4981,22.52
314.5981,23.09
314.6981,23.56
314.7981,23.28
314.8981,23.18
314.9981,23.09
315.0981,23.18
315.1981,22.71
315.2981,23.18
315.3981,22.34
315.4981,22.99
315.5981,23.65
315.6981,23.28
315.7981,23.18
315.8981,23.09
315.9981,23.37
316.0981,23.37
316.1981,23.56
316.2981,23.09
316.3981,22.62
316.4981,23.28
316.5981,22.62
316.6981,22.81
316.7981,23.18
316.8981,23.28
316.9981,23.18
317.0981,22.81
317.1981,22.71
317.2981,22.9
317.3981,22.52
317.4981,21.4
317.5981,20.08
317.6981,17.63
317.7981,13.77
317.8981,12.83
317.9981,13.02
318.0981,16.5
318.1981,19.7
318.2981,21.02
318.3981,22.05
318.4981,23.28
318.5981,23.28
318.6981,23.09
318.7981,22.62
318.8981,22.62
318.9981,22.99
319.0981,22.71
319.1981,23.18
319.2981,23.28
319.3981,23.37
319.4981,23.56
319.5981,23.65
319.6981,23.28
319.7981,23.56
319.8981,23.18
319.9981,22.81
320.0981,22.99
320.1981,23.09
320.2981,23.18
320.3981,23.18
320.4981,23.09
320.5981,23.65
320.6981,23.09
320.7981,22.9
320.8981,22.43
320.9981,22.9
321.0981,23.47
321.1981,23.65
321.2981,23.37
321.3981,22.52
321.4981,22.9
321.5981,22.34
321.6981,22.43
321.7981,23.56
321.8981,23.37
321.9981,24.03
322.0981,23.28
322.1981,24.03
322.2981,23.47
322.3981,23.65
322.4981,22.52
322.5981,23.18
322.6981,22.43
322.7981,22.71
322.8981,22.24
322.9981,22.9
323.0981,24.22
323.1981,23.56
323.2981,22.9
323.3981,22.05
323.4981,21.21
323.5981,19.23
323.6981,16.03
323.7981,11.51
323.8981,9.82
323.9981,14.15
324.0981,17.07
324.1981,19.32
324.2981,21.4
324.3981,22.05
324.4981,23.09
324.5981,21.96
324.6981,23.09
324.7981,23.65
324.8981,22.71
324.9981,23.47
325.0981,23.28
325.1981,23.18
325.2981,23.28
325.3981,23.28
325.4981,22.62
325.5981,22.43
325.6981,22.99
325.7981,23.28
325.8981,23.09
325.9981,22.9
326.0981,23.37
326.1981,22.9
326.2981,23.94
326.3981,22.99
326.4981,23.94
326.5981,23.28
326.6981,22.9
326.7981,23.28
326.8981,22.81
326.9981,22.62
327.0981,23.09
327.1981,23.94
327.2981,23.94
327.3981,23.18
327.4981,23.56
327.5981,23.28
327.6981,23.18
327.7981,23.56
327.8981,23.75
327.9981,23.37
328.0981,23.65
328.1981,22.99
328.2981,23.94
328.3981,23.94
328.4981,23.37
328.5981,22.9
328.6981,22.9
328.7981,22.81
328.8981,23.94
328.9981,23.18
329.0981,22.99
329.1981,23.84
329.2981,22.9
329.3981,21.68
329.4981,19.61
329.5981,17.54
329.6981,14.52
329.7981,9.54
329.8981,10.76
329.9981,16.5
330.0981,19.14
330.1981,20.92
330.2981,21.87
330.3981,22.05
330.4981,23.09
330.5981,22.99
330.6981,22.81
330.7981,22.43
330.8981,22.62
330.9981,24.12
331.0981,23.94
331.1981,22.99
331.2981,22.52
331.3981,22.9
331.4981,22.9
331.5981,23.28
331.6981,22.99
331.7981,23.09
331.8981,23.18
331.9981,22.99
332.0981,23.37
332.1981,23.37
332.2981,23.18
332.3981,22.71
332.4981,23.47
332.5981,22.99
332.6981,23.94
332.7981,23.84
332.8981,22.52
332.9981,22.62
333.0981,22.9
333.1981,24.03
333.2981,23.56
333.3981,23.75
333.4981,23.56
333.5981,23.37
333.6981,23.65
333.7981,22.99
333.8981,23.84
333.9981,23.94
334.0981,22.81
334.1981,23.09
334.2981,23.65
334.3981,23.65
334.4981,23.94
334.5981,22.99
334.6981,22.81
334.7981,23.37
334.8981,23.28
334.9981,23.09
335.0981,22.9
335.1981,22.52
335.2981,23.28
335.3981,22.24
335.4981,20.36
335.5981,17.63
335.6981,13.96
335.7981,9.63
335.8981,12.17
335.9981,16.97
336.0981,19.23
336.1981,20.74
336.2981,22.05
336.3981,23.47
336.4981,22.81
336.5981,23.84
336.6981,22.99
336.7981,23.28
336.8981,22.71
336.9981,22.71
337.0981,22.81
337.1981,22.99
337.2981,22.99
337.3981,23.65
337.4981,24.03
337.5981,23.65
337.6981,23.94
337.7981,23.65
337.8981,23.37
337.9981,23.18
338.0981,22.81
338.1981,22.99
338.2981,22.05
338.3981,23.37
338.4981,22.71
338.5981,24.5
338.6981,24.5
338.7981,24.22
338.8981,24.03
338.9981,23.28
339.0981,23.28
339.1981,22.81
339.2981,22.71
339.3981,23.65
339.4981,22.52
339.5981,21.77
339.6981,22.81
339.7981,22.81
339.8981,22.99
339.9981,22.81
340.0981,23.18
340.1981,22.9
340.2981,23.18
340.3981,23.37
340.4981,23.37
340.5981,23.18
340.6981,23.37
340.7981,23.65
340.8981,23.09
340.9981,23.18
341.0981,23.28
341.1981,22.9
341.2981,22.9
341.3981,21.21
341.4981,19.04
341.5981,15.84
341.6981,11.98
341.7981,9.54
341.8981,14.24
341.9981,18.29
342.0981,20.27
342.1981,22.15
342.2981,22.99
342.3981,23.56
342.4981,23.09
342.5981,23.09
342.6981,23.18
342.7981,24.22
342.8981,23.47
342.9981,23.09
343.0981,23.18
343.1981,23.09
343.2981,23.37
343.3981,23.18
343.4981,23.75
343.5981,23.28
343.6981,23.09
343.7981,22.81
343.8981,21.77
343.9981,23.28
344.0981,22.9
344.1981,23.28
344.2981,23.47
344.3981,23.09
344.4981,23.56
344.5981,23.56
344.6981,23.37
344.7981,23.09
344.8981,23.09
344.9981,23.37
345.0981,22.62
345.1981,23.94
345.2981,22.71
345.3981,23.75
345.4981,23.75
345.5981,23.47
345.6981,22.52
345.7981,24.03
345.8981,23.37
345.9981,22.43
346.0981,22.9
346.1981,22.99
346.2981,22.52
346.3981,22.81
346.4981,23.75
346.5981,24.12
346.6981,23.56
346.7981,23.84
346.8981,24.5
346.9981,23.18
347.0981,23.56
347.1981,22.71
347.2981,22.24
347.3981,21.77
347.4981,19.42
347.5981,15.84
347.6981,10.95
347.7981,11.51
347.8981,15.84
347.9981,19.23
348.0981,21.3
348.1981,22.9
348.2981,23.65
348.3981,22.99
348.4981,23.47
348.5981,23.47
348.6981,22.71
348.7981,24.22
348.8981,24.59
348.9981,23.37
349.0981,23.84
349.1981,23.56
349.2981,22.9
349.3981,23.28
349.4981,22.99
349.5981,22.15
349.6981,23.75
349.7981,23.56
349.8981,22.43
349.9981,23.28
350.0981,22.81
350.1981,22.81
350.2981,23.28
350.3981,23.18
350.4981,22.99
350.5981,23.18
350.6981,23.75
350.7981,22.9
350.8981,23.47
350.9981,23.65
351.0981,23.28
351.1981,23.75
351.2981,24.41
351.3981,23.75
351.4981,22.99
351.5981,22.99
351.6981,23.65
351.7981,23.94
351.8981,23.28
351.9981,23.94
352.0981,23.75
352.1981,23.56
352.2981,22.43
352.3981,23.37
352.4981,23.47
352.5981,23.56
352.6981,23.18
352.7981,23.65
352.8981,23.56
352.9981,22.9
353.0981,22.62
353.1981,22.43
353.2981,21.58
353.3981,21.21
353.4981,18.76
353.5981,14.71
353.6981,10.01
353.7981,12.27
353.8981,17.25
353.9981,19.61
354.0981,21.02
354.1981,22.24
354.2981,23.47
354.3981,23.47
354.4981,24.12
354.5981,24.31
354.6981,23.75
354.7981,23.65
354.8981,24.59
354.9981,24.03
355.0981,22.71
355.1981,22.43
355.2981,23.75
355.3981,23.75
355.4981,23.75
355.5981,23.28
355.6981,22.99
355.7981,22.52
355.8981,22.71
355.9981,22.9
356.0981,23.18
356.1981,23.65
356.2981,23.84
356.3981,22.99
356.4981,21.96
356.5981,23.18
356.6981,22.62
356.7981,24.22
356.8981,24.22
356.9981,24.69
357.0981,23.56
357.1981,22.99
357.2981,23.09
357.3981,24.31
357.4981,23.47
357.5981,22.81
357.6981,23.37
357.7981,24.59
357.8981,23.18
357.9981,24.03
358.0981,24.03
358.1981,23.56
358.2981,23.84
358.3981,23.94
358.4981,23.84
358.5981,23.84
358.6981,23.94
358.7981,23.56
358.8981,24.31
358.9981,22.99
359.0981,23.18
359.1981,22.81
359.2981,22.05
359.3981,19.89
359.4981,16.97
359.5981,12.55
359.6981,9.82
359.7981,14.52
359.8981,17.54
359.9981,20.27
360.0981,22.05
360.1981,22.71
360.2981,24.41
360.3981,23.47
360.4981,24.59
360.5981,23.75
360.6981,23.56
360.7981,23.75
360.8981,23.65
360.9981,23.47
361.0981,22.81
361.1981,23.18
361.2981,22.24
361.3981,22.24
361.4981,22.81
361.5981,23.65
361.6981,23.47
361.7981,24.22
361.8981,24.12
361.9981,23.18
362.0981,23.09
362.1981,23.18
362.2981,23.18
362.3981,22.9
362.4981,23.09
362.5981,23.65
362.6981,23.56
362.7981,23.65
362.8981,23.28
362.9981,23.65
363.0981,23.94
363.1981,24.69
363.2981,23.56
363.3981,24.12
363.4981,23.18
363.5981,23.65
363.6981,24.03
363.7981,23.75
363.8981,24.03
363.9981,23.84
364.0981,23.94
364.1981,23.18
364.2981,23.84
364.3981,23.47
364.4981,23.47
364.5981,23.75
364.6981,24.31
364.7981,22.9
364.8981,23.18
364.9981,23.94
365.0981,24.03
365.1981,22.62
365.2981,21.02
365.3981,18.85
365.4981,16.31
365.5981,10.38
365.6981,6.34
365.7981,4.92
365.8981,3.8
365.9981,3.32
366.0981,2.29
366.1981,2.2
366.2981,1.35
366.3981,0.31
366.4981,0.12
366.5981,-0.06
366.6981,-0.06
366.7981,-0.16
366.8981,-0.25
366.9981,-0.25
367.0981,-0.25
367.1981,-1.66
367.2981,-3.73
367.3981,-3.92
367.4981,-4.11
367.5981,-4.02
367.6981,-4.3
367.7981,-4.68
367.8981,-4.11
367.9981,-4.49
368.0981,-4.68
368.1981,-4.77
368.2981,-4.77
368.3981,-4.96
368.4981,-4.77
368.5981,-4.96
368.6981,-4.77
368.7981,-4.96
368.8981,-4.77
368.9981,-4.77
369.0981,-4.96
369.1981,-4.96
369.2981,-4.96
369.3981,-4.96
369.4981,-4.96
369.5981,-4.77
369.6981,-4.96
369.7981,-4.96
369.8981,-4.96
369.9981,-4.77
370.0981,-4.96
370.1981,-4.96
370.2981,-4.96
370.3981,-4.96
370.4981,-4.96
370.5981,-4.96
370.6981,-4.96
370.7981,-4.96
370.8981,-4.96
370.9981,-4.96
371.0981,-4.96
371.1981,-4.96
371.2981,-4.96
371.3981,-4.96
371.4981,-4.96
371.5981,-4.96
371.6981,-4.96
371.7981,-4.96
371.8981,-4.96
371.9981,-4.96
372.0981,-4.96
372.1981,-4.96
372.2981,-4.96
372.3981,-4.96
372.4981,-4.96
372.5981,-4.96
372.6981,-4.96
372.7981,-4.96
372.8981,-4.96
372.9981,-4.96
373.0981,-4.96
373.1981,-4.96
373.2981,-4.96
373.3981,-4.96
373.4981,-4.96
373.5981,-4.96
373.6981,-4.96
373.7981,-4.96
373.8981,-4.96
373.9981,-4.96
374.0981,-4.96
374.1981,-4.96
374.2981,-4.96
374.3981,-4.96
374.4981,-4.96
374.5981,-4.96
374.6981,-4.96
374.7981,-4.96
374.8981,-4.96
374.9981,-4.96
375.0981,-4.96
375.1981,-4.96
375.2981,-4.96
375.3981,-4.96
375.4981,-4.96
375.5981,-4.96
375.6981,-4.96
375.7981,-4.96
375.8981,-4.96
375.9981,-4.96
376.0981,-4.96
376.1981,-4.96
376.2981,-4.96
376.3981,-4.96
376.4981,-4.96
376.5981,-4.96
376.6981,-4.96
376.7981,-4.96
376.8981,-4.96
376.9981,-4.96
377.0981,-4.96
377.1981,-4.96
377.2981,-4.96
377.3981,-4.96
377.4981,-4.96
377.5981,-4.96
377.6981,-4.96
377.7981,-4.96
377.8981,-4.96
377.9981,-4.96
378.0981,-4.96
378.1981,-4.96
378.2981,-4.96
378.3981,-4.96
378.4981,-4.96
378.5981,-4.96
378.6981,-4.96
378.7981,-4.96
378.8981,-4.96
378.9981,-4.96
379.0981,-4.96
379.1981,-4.96
379.2981,-4.96
379.3981,-4.96
379.4981,-4.96
379.5981,-4.96
379.6981,-4.96
379.7981,-4.96
379.8981,-4.96
379.9981,-4.96
380.0981,-4.96
380.1981,-4.96
380.2981,-4.96
380.3981,-4.96
380.4981,-4.96
380.5981,-4.96
380.6981,-4.96
380.7981,-4.96
380.8981,-4.96
380.9981,-4.96
381.0981,-4.96
381.1981,-4.96
381.2981,-4.96
381.3981,-4.96
381.4981,-4.96
381.5981,-4.96
381.6981,-4.96
381.7981,-4.96
381.8981,-4.96
381.9981,-4.96
382.0981,-4.96
382.1981,-4.96
382.2981,-4.96
382.3981,-4.96
382.4981,-4.96
382.5981,-4.96
382.6981,-4.96
382.7981,-4.96
382.8981,-4.96
382.9981,-4.96
383.0981,-4.96
383.1981,-4.96
383.2981,-4.96
383.3981,-4.96
383.4981,-4.96
383.5981,-4.96
383.6981,-4.96
383.7981,-4.96
383.8981,-4.96
383.9981,-4.96
384.0981,-4.96
384.1981,-4.96
384.2981,-4.96
384.3981,-4.96
384.4981,-4.96
384.5981,-4.96
384.6981,-4.96
384.7981,-4.96
384.8981,-4.96
384.9981,-4.96
385.0981,-4.96
385.1981,-4.96
385.2981,-4.96
385.3981,-4.96
385.4981,-4.96
385.5981,-4.96
385.6981,-4.96
385.7981,-4.96
385.8981,-4.96
385.9981,-4.96
386.0981,-4.96
386.1981,-4.96
386.2981,-4.96
386.3981,-4.96
386.4981,-4.96
386.5981,-4.96
386.6981,-4.96
386.7981,-4.96
386.8981,-4.96
386.9981,-4.96
387.0981,-4.96
387.1981,-4.96
387.2981,-4.96
387.3981,-4.96
387.4981,-4.96
387.5981,-4.96
387.6981,-4.96
387.7981,-4.96
387.8981,-4.96
387.9981,-4.96
388.0981,-4.96
388.1981,-4.96
388.2981,-4.96
388.3981,-4.96
388.4981,-4.96
388.5981,-4.96
388.6981,-4.96
388.7981,-4.96
388.8981,-4.96
388.9981,-4.96
389.0981,-4.96
389.1981,-4.96
389.2981,-4.96
389.3981,-4.96
389.4981,-4.96
389.5981,-4.96
389.6981,-4.96
389.7981,-4.96
389.8981,-4.96
389.9981,-4.96
390.0981,-4.96
390.1981,-4.96
390.2981,-4.96
390.3981,-4.96
390.4981,-4.96
390.5981,-4.96
390.6981,-4.96
390.7981,-4.96
390.8981,-4.96
390.9981,-4.96
391.0981,-4.96
391.1981,-4.96
391.2981,-4.96
391.3981,-4.96
391.4981,-4.96
391.5981,-4.96
391.6981,-4.96
391.7981,-4.96
391.8981,-4.96
391.9981,-4.96
392.0981,-4.96
392.1981,-4.96
392.2981,-4.96
392.3981,-4.96
392.4981,-4.96
392.5981,-4.96
392.6981,-4.96
392.7981,-4.96
392.8981,-4.96
392.9981,-4.96
393.0981,-4.96
393.1981,-4.96
393.2981,-4.96
393.3981,-4.96
393.4981,-4.96
393.5981,-4.96
393.6981,-4.96
393.7981,-4.96
393.8981,-4.96
393.9981,-4.96
394.0981,-4.96
394.1981,-4.96
394.2981,-4.96
394.3981,-4.96
394.4981,-4.96
394.5981,-4.96
394.6981,-4.96
394.7981,-4.96
394.8981,-4.96
394.9981,-4.96
395.0981,-4.96
395.1981,-4.96
395.2981,-4.96
395.3981,-4.96
395.4981,-4.96
395.5981,-4.96
395.6981,-4.96
395.7981,-4.96
395.8981,-4.96
395.9981,-4.96
396.0981,-4.96
396.1981,-4.96
396.2981,-4.96
396.3981,-4.96
396.4981,-4.96
396.5981,-4.96
396.6981,-4.96
396.7981,-4.96
396.8981,-4.96
396.9981,-4.96
397.0981,-4.96
397.1981,-4.96
397.2981,-4.96
397.3981,-4.96
397.4981,-4.96
397.5981,-4.96
397.6981,-4.96
397.7981,-4.96
397.8981,-4.96
397.9981,-4.96
398.0981,-4.96
398.1981,-4.96
398.2981,-4.96
398.3981,-4.96
398.4981,-4.96
398.5981,-4.96
398.6981,-4.96
398.7981,-4.96
398.8981,-4.96
398.9981,-4.96
399.0981,-4.96
399.1981,-4.96
399.2981,-4.96
399.3981,-4.96
399.4981,-4.96
399.5981,-4.96
399.6981,-4.96
399.7981,-4.96
399.8981,-4.96
399.9981,-4.96
400.0981,-4.96
400.1981,-4.96
400.2981,-4.96
400.3981,-4.96
400.4981,-4.96
400.5981,-4.96
400.6981,-4.96
400.7981,-4.96
400.8981,-4.96
400.9981,-4.96
401.0981,-4.96
401.1981,-4.96
401.2981,-4.96
401.3981,-4.96
401.4981,-4.96
401.5981,-4.96
401.6981,-4.96
401.7981,-4.96
401.8981,-4.96
401.9981,-4.96
402.0981,-4.96
402.1981,-4.96
402.2981,-4.96
402.3981,-4.96
402.4981,-4.96
402.5981,-4.96
402.6981,-4.96
402.7981,-4.96
402.8981,-4.96
402.9981,-4.96
403.0981,-4.96
403.1981,-4.96
403.2981,-4.96
403.3981,-4.96
403.4981,-4.96
403.5981,-4.96
403.6981,-4.96
403.7981,-4.96
403.8981,-4.96
403.9981,-4.96
404.0981,-4.96
404.1981,-4.96
404.2981,-4.96
404.3981,-4.96
404.4981,-4.96
404.5981,-4.96
404.6981,-4.96
404.7981,-4.96
404.8981,-4.96
404.9981,-4.96
405.0981,-4.96
405.1981,-4.96
405.2981,-4.96
405.3981,-4.96
405.4981,-4.96
405.5981,-4.96
405.6981,-4.96
405.7981,-4.96
405.8981,-4.96
405.9981,-4.96
406.0981,-4.96
406.1981,-4.96
406.2981,-4.96
406.3981,-4.96
406.4981,-4.96
406.5981,-4.96
406.6981,-4.96
406.7981,-4.96
406.8981,-4.96
406.9981,-4.96
407.0981,-4.96
407.1981,-4.96
407.2981,-4.96
407.3981,-4.96
407.4981,-4.96
407.5981,-4.96
407.6981,-4.96
407.7981,-4.96
407.8981,-4.96
407.9981,-4.96
408.0981,-4.96
408.1981,-4.96
408.2981,-4.96
408.3981,-4.96
408.4981,-4.96
408.5981,-4.96
408.6981,-4.96
408.7981,-4.96
408.8981,-4.96
408.9981,-4.96
409.0981,-4.96
409.1981,-4.96
409.2981,-4.96
409.3981,-4.96
409.4981,-4.96
409.5981,-4.96
409.6981,-4.96
409.7981,-4.96
409.8981,-4.96
409.9981,-4.96
410.0981,-4.96
410.1981,-4.96
410.2981,-4.96
410.3981,-4.96
410.4981,-4.96
410.5981,-4.96
410.6981,-4.96
410.7981,-4.96
410.8981,-4.96
410.9981,-4.96
411.0981,-4.96
411.1981,-4.96
411.2981,-4.96
411.3981,-4.96
411.4981,-4.96
411.5981,-4.96
411.6981,-4.96
411.7981,-4.96
411.8981,-4.96
411.9981,-4.96
412.0981,-4.96
412.1981,-4.96
412.2981,-4.96
412.3981,-4.96
412.4981,-4.96
412.5981,-4.96
412.6981,-4.96
412.7981,-4.96
412.8981,-4.96
412.9981,-4.96
