Frequency(MHz),Power(dBmV/100kHz)_20260203_091320
261.5981,24.83
261.6981,25.96
261.7981,25.4
261.8981,26.53
261.9981,24.93
262.0981,24.83
262.1981,25.96
262.2981,25.59
262.3981,25.49
262.4981,24.27
262.5981,24.65
262.6981,24.65
262.7981,22.95
262.8981,21.63
262.9981,17.87
263.0981,13.54
263.1981,11.0
263.2981,15.42
263.3981,19.47
263.4981,22.01
263.5981,23.42
263.6981,25.12
263.7981,25.4
263.8981,24.27
263.9981,25.3
264.0981,25.02
264.1981,25.02
264.2981,25.02
264.3981,24.83
264.4981,24.36
264.5981,24.46
264.6981,24.83
264.7981,24.74
264.8981,24.74
264.9981,25.3
265.0981,25.3
265.1981,25.59
265.2981,25.21
265.3981,25.12
265.4981,25.3
265.5981,25.87
265.6981,25.02
265.7981,25.3
265.8981,25.96
265.9981,25.02
266.0981,24.74
266.1981,25.68
266.2981,26.06
266.3981,24.93
266.4981,25.49
266.5981,25.59
266.6981,25.12
266.7981,25.87
266.8981,24.74
266.9981,24.83
267.0981,24.83
267.1981,25.02
267.2981,25.49
267.3981,26.15
267.4981,25.87
267.5981,25.77
267.6981,25.77
267.7981,25.59
267.8981,25.59
267.9981,25.59
268.0981,25.49
268.1981,25.02
268.2981,25.12
268.3981,24.55
268.4981,25.59
268.5981,25.3
268.6981,23.7
268.7981,22.48
268.8981,20.32
268.9981,17.4
269.0981,12.69
269.1981,12.79
269.2981,18.06
269.3981,20.79
269.4981,22.86
269.5981,24.27
269.6981,25.3
269.7981,25.4
269.8981,25.4
269.9981,25.3
270.0981,25.4
270.1981,26.15
270.2981,25.68
270.3981,26.43
270.4981,25.68
270.5981,25.49
270.6981,25.49
270.7981,25.3
270.8981,24.93
270.9981,25.87
271.0981,25.21
271.1981,25.4
271.2981,25.21
271.3981,25.12
271.4981,25.49
271.5981,25.4
271.6981,25.3
271.7981,25.77
271.8981,25.4
271.9981,25.02
272.0981,25.12
272.1981,25.3
272.2981,25.77
272.3981,25.21
272.4981,25.3
272.5981,26.34
272.6981,24.93
272.7981,25.21
272.8981,25.96
272.9981,25.96
273.0981,25.12
273.1981,25.4
273.2981,24.93
273.3981,24.93
273.4981,24.93
273.5981,25.21
273.6981,25.68
273.7981,26.81
273.8981,26.15
273.9981,25.4
274.0981,25.3
274.1981,25.12
274.2981,25.12
274.3981,25.02
274.4981,25.68
274.5981,25.4
274.6981,24.74
274.7981,22.67
274.8981,20.13
274.9981,16.74
275.0981,12.32
275.1981,14.57
275.2981,18.9
275.3981,21.92
275.4981,23.8
275.5981,24.74
275.6981,25.21
275.7981,25.59
275.8981,25.21
275.9981,25.12
276.0981,25.4
276.1981,25.59
276.2981,25.02
276.3981,25.96
276.4981,25.59
276.5981,24.55
276.6981,25.4
276.7981,25.21
276.8981,25.68
276.9981,25.02
277.0981,25.3
277.1981,25.02
277.2981,25.68
277.3981,24.93
277.4981,25.96
277.5981,24.93
277.6981,25.3
277.7981,25.3
277.8981,24.93
277.9981,24.93
278.0981,25.3
278.1981,25.96
278.2981,26.43
278.3981,26.43
278.4981,25.49
278.5981,25.49
278.6981,25.4
278.7981,26.06
278.8981,25.3
278.9981,24.65
279.0981,25.4
279.1981,26.06
279.2981,26.43
279.3981,26.15
279.4981,25.68
279.5981,25.49
279.6981,25.21
279.7981,25.02
279.8981,25.87
279.9981,26.53
280.0981,26.06
280.1981,25.96
280.2981,25.02
280.3981,25.12
280.4981,24.65
280.5981,25.4
280.6981,23.52
280.7981,22.01
280.8981,19.28
280.9981,14.76
281.0981,11.66
281.1981,16.55
281.2981,20.13
281.3981,22.29
281.4981,24.36
281.5981,25.12
281.6981,25.3
281.7981,26.15
281.8981,25.77
281.9981,25.77
282.0981,25.59
282.1981,25.49
282.2981,25.77
282.3981,25.68
282.4981,25.96
282.5981,26.06
282.6981,25.3
282.7981,25.59
282.8981,25.96
282.9981,25.77
283.0981,25.4
283.1981,25.68
283.2981,25.12
283.3981,25.12
283.4981,25.02
283.5981,25.59
283.6981,25.77
283.7981,25.77
283.8981,25.59
283.9981,25.77
284.0981,25.77
284.1981,27.09
284.2981,25.68
284.3981,25.68
284.4981,25.68
284.5981,25.96
284.6981,26.06
284.7981,25.68
284.8981,26.15
284.9981,25.77
285.0981,24.93
285.1981,25.68
285.2981,25.49
285.3981,25.87
285.4981,25.68
285.5981,25.96
285.6981,25.49
285.7981,25.12
285.8981,25.59
285.9981,25.12
286.0981,25.96
286.1981,26.62
286.2981,25.3
286.3981,25.87
286.4981,25.4
286.5981,25.12
286.6981,23.33
286.7981,20.88
286.8981,18.9
286.9981,13.35
287.0981,13.16
287.1981,17.4
287.2981,20.79
287.3981,22.86
287.4981,24.17
287.5981,25.49
287.6981,25.49
287.7981,25.68
287.8981,25.4
287.9981,25.68
288.0981,27.19
288.1981,25.68
288.2981,26.06
288.3981,25.68
288.4981,25.96
288.5981,26.06
288.6981,26.06
288.7981,25.87
288.8981,25.68
288.9981,25.02
289.0981,24.93
289.1981,26.24
289.2981,25.12
289.3981,25.68
289.4981,25.68
289.5981,25.21
289.6981,25.3
289.7981,25.68
289.8981,25.21
289.9981,25.49
290.0981,26.06
290.1981,25.3
290.2981,25.12
290.3981,25.3
290.4981,25.4
290.5981,25.96
290.6981,25.3
290.7981,25.87
290.8981,25.68
290.9981,25.87
291.0981,25.59
291.1981,25.02
291.2981,26.43
291.3981,25.49
291.4981,25.68
291.5981,25.59
291.6981,25.87
291.7981,26.15
291.8981,25.68
291.9981,26.15
292.0981,25.96
292.1981,26.43
292.2981,25.21
292.3981,25.96
292.4981,24.46
292.5981,24.17
292.6981,22.57
292.7981,19.94
292.8981,16.36
292.9981,11.37
293.0981,13.73
293.1981,19.0
293.2981,22.1
293.3981,23.61
293.4981,25.21
293.5981,24.55
293.6981,25.49
293.7981,25.3
293.8981,26.06
293.9981,24.65
294.0981,24.74
294.1981,26.24
294.2981,25.59
294.3981,25.3
294.4981,24.83
294.5981,25.49
294.6981,25.77
294.7981,25.21
294.8981,25.77
294.9981,25.3
295.0981,26.15
295.1981,25.4
295.2981,25.68
295.3981,25.49
295.4981,25.3
295.5981,25.68
295.6981,25.96
295.7981,25.96
295.8981,25.68
295.9981,26.15
296.0981,25.59
296.1981,25.87
296.2981,25.87
296.3981,25.59
296.4981,26.34
296.5981,26.15
296.6981,26.34
296.7981,27.0
296.8981,25.96
296.9981,25.59
297.0981,26.43
297.1981,25.68
297.2981,25.87
297.3981,26.53
297.4981,25.49
297.5981,25.87
297.6981,26.06
297.7981,26.06
297.8981,25.87
297.9981,25.49
298.0981,26.81
298.1981,26.06
298.2981,24.93
298.3981,24.65
298.4981,24.65
298.5981,23.14
298.6981,22.39
298.7981,19.19
298.8981,13.82
298.9981,10.53
299.8981,14.76
299.9981,11.09
300.0981,14.95
300.1981,19.56
300.2981,22.1
300.3981,23.61
300.4981,25.21
300.5981,25.87
300.6981,25.3
300.7981,24.55
300.8981,25.96
300.9981,25.49
301.0981,26.15
301.1981,26.53
301.2981,26.72
301.3981,26.43
301.4981,25.87
301.5981,26.24
301.6981,26.53
301.7981,25.96
301.8981,26.43
301.9981,26.06
302.0981,26.06
302.1981,26.15
302.2981,25.68
302.3981,26.43
302.4981,26.06
302.5981,26.15
302.6981,25.96
302.7981,25.68
302.8981,26.24
302.9981,26.81
303.0981,25.59
303.1981,25.3
303.2981,25.87
303.3981,25.87
303.4981,26.06
303.5981,25.96
303.6981,26.72
303.7981,26.24
303.8981,25.87
303.9981,26.34
304.0981,26.24
304.1981,25.77
304.2981,26.24
304.3981,26.72
304.4981,26.62
304.5981,25.59
304.6981,26.43
304.7981,26.62
304.8981,25.68
304.9981,25.96
305.0981,25.77
305.1981,26.34
305.2981,25.59
305.3981,25.49
305.4981,25.59
305.5981,23.61
305.6981,22.01
305.7981,18.81
305.8981,14.39
305.9981,12.97
306.0981,17.68
306.1981,21.73
306.2981,23.52
306.3981,24.74
306.4981,24.93
306.5981,26.34
306.6981,25.49
306.7981,25.96
306.8981,26.81
306.9981,26.81
307.0981,26.24
307.1981,26.43
307.2981,26.34
307.3981,25.87
307.4981,26.24
307.5981,26.24
307.6981,26.15
307.7981,25.96
307.8981,26.62
307.9981,26.43
308.0981,25.21
308.1981,26.06
308.2981,26.15
308.3981,26.15
308.4981,25.96
308.5981,25.68
308.6981,25.21
308.7981,25.59
308.8981,26.62
308.9981,25.87
309.0981,27.0
309.1981,25.77
309.2981,25.87
309.3981,25.96
309.4981,25.96
309.5981,25.77
309.6981,26.15
309.7981,26.15
309.8981,26.62
309.9981,26.06
310.0981,25.59
310.1981,25.21
310.2981,25.68
310.3981,26.34
310.4981,26.34
310.5981,25.87
310.6981,26.62
310.7981,25.77
310.8981,26.06
310.9981,25.4
311.0981,26.53
311.1981,26.06
311.2981,25.87
311.3981,25.21
311.4981,25.02
311.5981,24.08
311.6981,20.69
311.7981,17.02
311.8981,12.32
311.9981,13.45
312.0981,18.62
312.1981,23.05
312.2981,24.83
312.3981,25.21
312.4981,25.87
312.5981,26.24
312.6981,25.68
312.7981,26.34
312.8981,26.53
312.9981,26.06
313.0981,25.68
313.1981,26.53
313.2981,26.15
313.3981,26.43
313.4981,26.06
313.5981,25.96
313.6981,25.4
313.7981,25.49
313.8981,25.59
313.9981,26.53
314.0981,26.34
314.1981,26.34
314.2981,25.77
314.3981,25.59
314.4981,26.06
314.5981,26.06
314.6981,25.4
314.7981,25.77
314.8981,25.59
314.9981,25.96
315.0981,26.24
315.1981,24.93
315.2981,25.87
315.3981,25.87
315.4981,25.96
315.5981,25.68
315.6981,27.19
315.7981,26.34
315.8981,26.06
315.9981,25.96
316.0981,26.06
316.1981,26.43
316.2981,26.06
316.3981,25.77
316.4981,25.68
316.5981,26.24
316.6981,25.3
316.7981,25.59
316.8981,25.96
316.9981,25.96
317.0981,26.43
317.1981,26.15
317.2981,26.43
317.3981,24.74
317.4981,25.21
317.5981,24.08
317.6981,20.5
317.7981,16.36
317.8981,12.13
317.9981,15.7
318.0981,20.22
318.1981,22.86
318.2981,23.42
318.3981,25.59
318.4981,25.96
318.5981,25.77
318.6981,25.21
318.7981,24.93
318.8981,25.96
318.9981,25.87
319.0981,26.06
319.1981,25.4
319.2981,26.24
319.3981,25.87
319.4981,25.87
319.5981,26.34
319.6981,26.53
319.7981,26.06
319.8981,26.06
319.9981,25.87
320.0981,25.21
320.1981,26.43
320.2981,26.43
320.3981,25.4
320.4981,26.24
320.5981,26.62
320.6981,25.96
320.7981,25.87
320.8981,27.0
320.9981,26.43
321.0981,26.24
321.1981,27.09
321.2981,26.9
321.3981,26.81
321.4981,25.96
321.5981,25.68
321.6981,25.96
321.7981,25.59
321.8981,26.43
321.9981,26.81
322.0981,25.02
322.1981,25.68
322.2981,25.49
322.3981,26.43
322.4981,26.53
322.5981,27.0
322.6981,26.24
322.7981,26.06
322.8981,26.9
322.9981,25.59
323.0981,25.87
323.1981,26.34
323.2981,25.96
323.3981,25.21
323.4981,23.61
323.5981,22.01
323.6981,19.37
323.7981,14.76
323.8981,13.45
323.9981,18.25
324.0981,20.32
324.1981,23.7
324.2981,25.3
324.3981,26.43
324.4981,26.43
324.5981,26.34
324.6981,26.06
324.7981,26.43
324.8981,25.96
324.9981,25.3
325.0981,26.15
325.1981,26.15
325.2981,26.34
325.3981,25.77
325.4981,26.9
325.5981,26.43
325.6981,26.53
325.7981,26.43
325.8981,26.72
325.9981,26.06
326.0981,26.06
326.1981,26.81
326.2981,26.34
326.3981,25.96
326.4981,25.3
326.5981,25.21
326.6981,25.77
326.7981,25.96
326.8981,25.87
326.9981,25.87
327.0981,26.72
327.1981,25.96
327.2981,25.96
327.3981,25.21
327.4981,26.34
327.5981,26.34
327.6981,26.34
327.7981,25.96
327.8981,26.34
327.9981,25.87
328.0981,25.87
328.1981,26.15
328.2981,26.34
328.3981,26.15
328.4981,25.87
328.5981,26.15
328.6981,26.43
328.7981,25.68
328.8981,25.49
328.9981,25.49
329.0981,25.96
329.1981,25.3
329.2981,25.59
329.3981,24.46
329.4981,23.42
329.5981,22.48
329.6981,18.43
329.7981,13.92
329.8981,14.48
329.9981,19.37
330.0981,21.63
330.1981,23.7
330.2981,24.36
330.3981,27.28
330.4981,26.81
330.5981,26.24
330.6981,26.62
330.7981,25.96
330.8981,27.37
330.9981,26.24
331.0981,26.81
331.1981,25.87
331.2981,26.24
331.3981,25.77
331.4981,26.9
331.5981,25.87
331.6981,25.68
331.7981,26.24
331.8981,25.87
331.9981,25.49
332.0981,26.24
332.1981,25.02
332.2981,25.68
332.3981,25.59
332.4981,25.87
332.5981,26.06
332.6981,26.43
332.7981,26.72
332.8981,26.34
332.9981,25.68
333.0981,26.43
333.1981,26.53
333.2981,27.09
333.3981,25.59
333.4981,26.43
333.5981,26.72
333.6981,25.77
333.7981,25.87
333.8981,26.53
333.9981,26.53
334.0981,25.87
334.1981,25.87
334.2981,26.53
334.3981,25.4
334.4981,26.53
334.5981,26.34
334.6981,26.24
334.7981,26.06
334.8981,25.77
334.9981,25.59
335.0981,25.87
335.1981,25.77
335.2981,25.59
335.3981,24.46
335.4981,22.67
335.5981,19.47
335.6981,16.46
335.7981,12.13
335.8981,15.14
335.9981,19.85
336.0981,22.57
336.1981,24.83
336.2981,25.3
336.3981,26.24
336.4981,25.77
336.5981,25.68
336.6981,25.68
336.7981,26.43
336.8981,26.53
336.9981,26.72
337.0981,26.15
337.1981,25.4
337.2981,26.34
337.3981,26.43
337.4981,26.24
337.5981,25.87
337.6981,24.46
337.7981,26.24
337.8981,26.06
337.9981,26.15
338.0981,26.43
338.1981,26.62
338.2981,25.96
338.3981,25.87
338.4981,25.87
338.5981,25.4
338.6981,26.53
338.7981,26.24
338.8981,25.77
338.9981,26.24
339.0981,26.24
339.1981,26.06
339.2981,25.59
339.3981,25.87
339.4981,26.53
339.5981,26.62
339.6981,26.34
339.7981,26.24
339.8981,26.62
339.9981,27.56
340.0981,26.06
340.1981,26.34
340.2981,26.53
340.3981,26.15
340.4981,25.96
340.5981,26.53
340.6981,26.53
340.7981,25.96
340.8981,26.72
340.9981,25.77
341.0981,25.68
341.1981,26.24
341.2981,25.77
341.3981,24.08
341.4981,22.01
341.5981,19.94
341.6981,14.95
341.7981,13.16
341.8981,17.59
341.9981,21.73
342.0981,23.33
342.1981,24.93
342.2981,26.06
342.3981,25.87
342.4981,25.87
342.5981,26.24
342.6981,25.77
342.7981,25.21
342.8981,26.72
342.9981,26.62
343.0981,25.87
343.1981,25.68
343.2981,26.53
343.3981,26.43
343.4981,26.24
343.5981,26.24
343.6981,24.65
343.7981,25.87
343.8981,26.15
343.9981,26.62
344.0981,26.72
344.1981,25.59
344.2981,25.49
344.3981,26.24
344.4981,27.09
344.5981,25.87
344.6981,26.62
344.7981,27.09
344.8981,26.9
344.9981,26.72
345.0981,26.24
345.1981,25.77
345.2981,27.0
345.3981,26.24
345.4981,26.81
345.5981,26.62
345.6981,26.06
345.7981,25.68
345.8981,25.77
345.9981,26.15
346.0981,27.0
346.1981,26.72
346.2981,25.49
346.3981,25.77
346.4981,26.34
346.5981,25.96
346.6981,26.72
346.7981,26.24
346.8981,26.62
346.9981,25.96
347.0981,26.24
347.1981,26.34
347.2981,25.3
347.3981,24.36
347.4981,21.82
347.5981,18.9
347.6981,13.26
347.7981,13.73
347.8981,18.9
347.9981,22.01
348.0981,24.74
348.1981,25.21
348.2981,26.43
348.3981,27.0
348.4981,26.81
348.5981,26.53
348.6981,26.34
348.7981,26.43
348.8981,25.96
348.9981,26.34
349.0981,25.3
349.1981,26.34
349.2981,25.96
349.3981,27.37
349.4981,27.09
349.5981,27.09
349.6981,26.72
349.7981,26.34
349.8981,25.49
349.9981,27.19
350.0981,26.24
350.1981,25.68
350.2981,25.87
350.3981,27.0
350.4981,25.96
350.5981,26.43
350.6981,26.15
350.7981,26.06
350.8981,26.72
350.9981,25.49
351.0981,26.43
351.1981,26.43
351.2981,26.06
351.3981,25.68
351.4981,26.15
351.5981,26.81
351.6981,25.59
351.7981,26.43
351.8981,26.06
351.9981,27.19
352.0981,26.72
352.1981,26.81
352.2981,26.06
352.3981,26.81
352.4981,26.15
352.5981,26.81
352.6981,25.21
352.7981,26.24
352.8981,26.15
352.9981,26.34
353.0981,26.06
353.1981,25.87
353.2981,24.65
353.3981,23.99
353.4981,21.16
353.5981,16.55
353.6981,10.81
353.7981,8.27
353.8981,7.23
353.9981,6.39
354.0981,5.63
354.1981,5.54
354.2981,4.88
354.3981,3.56
354.4981,3.37
354.5981,3.37
354.6981,3.37
354.7981,3.37
354.8981,3.37
354.9981,3.37
355.0981,3.37
355.1981,3.28
355.2981,3.19
355.3981,3.28
355.4981,3.0
355.5981,2.9
355.6981,3.0
355.7981,2.81
355.8981,1.96
355.9981,1.59
356.0981,1.21
356.1981,0.93
356.2981,0.08
356.3981,0.65
356.4981,0.93
356.5981,0.93
356.6981,0.46
356.7981,0.65
356.8981,0.55
356.9981,1.12
357.0981,0.83
357.1981,1.77
357.2981,2.81
357.3981,3.19
357.4981,3.28
357.5981,3.19
357.6981,3.37
357.7981,3.37
357.8981,3.28
357.9981,3.37
358.0981,3.37
358.1981,3.37
358.2981,3.37
358.3981,3.37
358.4981,3.47
358.5981,3.47
358.6981,3.56
358.7981,3.56
358.8981,4.03
358.9981,5.16
359.0981,5.73
359.1981,5.82
359.2981,6.67
359.3981,7.33
359.4981,8.36
359.5981,9.3
359.6981,11.47
359.7981,17.21
359.8981,21.16
359.9981,24.08
360.0981,25.3
360.1981,25.87
360.2981,27.66
360.3981,27.37
360.4981,26.24
360.5981,26.81
360.6981,27.19
360.7981,25.87
360.8981,26.9
360.9981,26.24
361.0981,26.15
361.1981,26.34
361.2981,27.0
361.3981,27.66
361.4981,26.9
361.5981,26.43
361.6981,26.15
361.7981,26.72
361.8981,26.81
361.9981,27.0
362.0981,26.24
362.1981,26.06
362.2981,27.19
362.3981,26.43
362.4981,27.0
362.5981,26.53
362.6981,26.24
362.7981,27.0
362.8981,26.15
362.9981,26.24
363.0981,27.0
363.1981,26.24
363.2981,26.43
363.3981,25.77
363.4981,27.09
363.5981,26.72
363.6981,26.62
363.7981,26.34
363.8981,26.9
363.9981,27.47
364.0981,27.37
364.1981,26.53
364.2981,27.28
364.3981,27.09
364.4981,26.72
364.5981,26.15
364.6981,26.53
364.7981,26.24
364.8981,26.15
364.9981,26.62
365.0981,26.24
365.1981,25.59
365.2981,24.93
365.3981,22.57
365.4981,18.81
365.5981,14.67
365.6981,14.76
365.7981,19.28
365.8981,22.57
365.9981,24.46
366.0981,25.02
366.1981,26.62
366.2981,26.72
366.3981,26.9
366.4981,27.28
366.5981,26.72
366.6981,27.19
366.7981,26.53
366.8981,26.72
366.9981,26.24
367.0981,26.15
367.1981,26.72
367.2981,26.9
367.3981,28.5
367.4981,26.81
367.5981,26.72
367.6981,26.43
367.7981,27.0
367.8981,26.9
367.9981,27.19
368.0981,26.24
368.1981,27.19
368.2981,27.28
368.3981,27.19
368.4981,27.47
368.5981,27.0
368.6981,26.43
368.7981,27.28
368.8981,27.37
368.9981,25.77
369.0981,26.43
369.1981,26.62
369.2981,27.19
369.3981,27.09
369.4981,26.9
369.5981,26.34
369.6981,26.43
369.7981,27.75
369.8981,26.9
369.9981,27.28
370.0981,26.72
370.1981,26.81
370.2981,27.19
370.3981,27.09
370.4981,27.0
370.5981,27.84
370.6981,26.24
370.7981,26.72
370.8981,25.96
370.9981,27.19
371.0981,26.62
371.1981,25.3
371.2981,24.17
371.3981,21.35
371.4981,16.93
371.5981,13.07
371.6981,15.8
371.7981,19.75
371.8981,22.2
371.9981,24.08
372.0981,25.96
372.1981,26.62
372.2981,26.62
372.3981,27.0
372.4981,26.9
372.5981,27.66
372.6981,26.9
372.7981,27.0
372.8981,26.72
372.9981,27.19
373.0981,26.81
373.1981,27.09
373.2981,27.19
373.3981,27.37
373.4981,26.9
373.5981,27.09
373.6981,27.19
373.7981,26.9
373.8981,27.19
373.9981,27.09
374.0981,27.28
374.1981,27.84
374.2981,27.19
374.3981,26.62
374.4981,26.9
374.5981,27.0
374.6981,26.9
374.7981,27.09
374.8981,27.19
374.9981,27.0
375.0981,26.34
375.1981,26.62
375.2981,26.15
375.3981,26.06
375.4981,27.75
375.5981,27.0
375.6981,27.09
375.7981,27.47
375.8981,27.0
375.9981,27.09
376.0981,27.47
376.1981,27.75
376.2981,27.66
376.3981,27.28
376.4981,27.09
376.5981,27.75
376.6981,27.75
376.7981,27.28
376.8981,27.09
376.9981,26.9
377.0981,26.15
377.1981,24.74
377.2981,23.05
377.3981,20.41
377.4981,16.17
377.5981,12.97
377.6981,16.93
377.7981,20.5
377.8981,23.8
377.9981,25.68
378.0981,27.09
378.1981,27.19
378.2981,26.43
378.3981,27.37
378.4981,26.9
378.5981,27.19
378.6981,26.43
378.7981,27.37
378.8981,28.41
378.9981,27.28
379.0981,27.28
379.1981,27.47
379.2981,27.94
379.3981,26.9
379.4981,27.0
379.5981,27.75
379.6981,27.47
379.7981,26.72
379.8981,26.62
379.9981,27.09
380.0981,27.0
380.1981,28.32
380.2981,27.66
380.3981,26.9
380.4981,26.9
380.5981,27.66
380.6981,27.0
380.7981,27.19
380.8981,26.62
380.9981,27.28
381.0981,27.28
381.1981,27.0
381.2981,27.28
381.3981,27.0
381.4981,27.47
381.5981,27.19
381.6981,27.66
381.7981,27.84
381.8981,27.94
381.9981,28.41
382.0981,27.37
382.1981,27.56
382.2981,27.09
382.3981,27.19
382.4981,27.56
382.5981,27.37
382.6981,26.53
382.7981,27.56
382.8981,27.75
382.9981,27.47
383.0981,25.49
383.1981,24.27
383.2981,23.23
383.3981,19.47
383.4981,14.29
383.5981,13.82
383.6981,19.0
383.7981,23.14
383.8981,26.06
383.9981,25.59
384.0981,26.34
384.1981,27.66
384.2981,26.72
384.3981,27.19
384.4981,27.66
384.5981,26.9
384.6981,27.37
384.7981,28.03
384.8981,27.66
384.9981,28.32
385.0981,27.28
385.1981,28.13
385.2981,26.72
385.3981,27.66
385.4981,28.22
385.5981,27.56
385.6981,28.41
385.7981,27.0
385.8981,27.19
385.9981,26.81
386.0981,27.28
386.1981,27.47
386.2981,27.09
386.3981,27.37
386.4981,27.37
386.5981,27.37
386.6981,27.56
386.7981,27.09
386.8981,27.94
386.9981,27.94
387.0981,27.66
387.1981,27.37
387.2981,27.47
387.3981,27.94
387.4981,27.37
387.5981,27.09
387.6981,27.56
387.7981,27.09
387.8981,27.19
387.9981,27.37
388.0981,27.47
388.1981,27.19
388.2981,28.13
388.3981,28.32
388.4981,28.13
388.5981,27.47
388.6981,27.84
388.7981,27.47
388.8981,27.19
388.9981,27.47
389.0981,26.53
389.1981,25.49
389.2981,23.05
389.3981,17.49
389.4981,14.2
389.5981,16.08
389.6981,21.07
389.7981,23.52
389.8981,26.53
389.9981,27.47
390.0981,26.81
390.1981,27.56
390.2981,27.56
390.3981,27.37
390.4981,26.53
390.5981,26.9
390.6981,27.37
390.7981,27.84
390.8981,28.03
390.9981,26.9
391.0981,27.94
391.1981,28.13
391.2981,27.28
391.3981,26.43
391.4981,27.56
391.5981,28.03
391.6981,27.66
391.7981,27.09
391.8981,27.75
391.9981,27.94
392.0981,26.81
392.1981,27.19
392.2981,26.62
392.3981,27.66
392.4981,27.09
392.5981,26.06
392.6981,26.9
392.7981,26.81
392.8981,27.19
392.9981,27.37
393.0981,27.47
393.1981,27.37
393.2981,27.47
393.3981,26.9
393.4981,28.13
393.5981,27.75
393.6981,27.0
393.7981,27.28
393.8981,27.28
393.9981,27.75
394.0981,28.32
394.1981,27.84
394.2981,27.84
394.3981,27.84
394.4981,27.56
394.5981,27.09
394.6981,27.28
394.7981,27.56
394.8981,26.81
394.9981,26.81
395.0981,25.21
395.1981,24.46
395.2981,22.01
395.3981,16.74
395.4981,13.16
395.5981,17.02
395.6981,21.26
395.7981,23.33
395.8981,25.68
395.9981,26.53
396.0981,27.09
396.1981,27.37
396.2981,27.09
396.3981,27.19
396.4981,27.28
396.5981,26.81
396.6981,28.13
396.7981,27.28
396.8981,27.56
396.9981,28.22
397.0981,28.6
397.1981,27.09
397.2981,27.84
397.3981,27.47
397.4981,27.47
397.5981,27.19
397.6981,27.19
397.7981,26.62
397.8981,26.9
397.9981,27.09
398.0981,27.09
398.1981,26.62
398.2981,27.75
398.3981,27.56
398.4981,27.56
398.5981,28.22
398.6981,28.03
398.7981,27.56
398.8981,27.47
398.9981,27.75
399.0981,27.28
399.1981,27.0
399.2981,26.81
399.3981,27.0
399.4981,27.66
399.5981,28.22
399.6981,27.28
399.7981,27.84
399.8981,27.28
399.9981,26.9
400.0981,27.84
400.1981,26.62
400.2981,27.28
400.3981,27.84
400.4981,27.37
400.5981,27.0
400.6981,27.0
400.7981,26.62
400.8981,27.09
400.9981,26.15
401.0981,24.65
401.1981,22.67
401.2981,19.75
401.3981,14.48
401.4981,13.92
401.5981,19.28
401.6981,22.2
401.7981,25.12
401.8981,25.4
401.9981,27.28
402.0981,26.72
402.1981,26.72
402.2981,27.66
402.3981,27.66
402.4981,26.81
402.5981,26.9
402.6981,26.15
402.7981,27.75
402.8981,26.81
402.9981,26.9
403.0981,26.81
403.1981,27.09
403.2981,27.09
403.3981,26.53
403.4981,27.37
403.5981,27.0
403.6981,26.72
403.7981,26.9
403.8981,26.43
403.9981,27.0
404.0981,26.72
404.1981,26.81
404.2981,26.15
404.3981,27.0
404.4981,26.53
404.5981,27.56
404.6981,27.19
404.7981,25.3
404.8981,27.0
404.9981,26.72
405.0981,25.96
405.1981,26.53
405.2981,26.72
405.3981,26.43
405.4981,26.72
405.5981,26.43
405.6981,26.06
405.7981,27.0
405.8981,26.72
405.9981,25.77
406.0981,25.77
406.1981,25.87
406.2981,25.96
406.3981,25.02
406.4981,27.37
406.5981,26.72
406.6981,26.53
406.7981,26.53
406.8981,26.53
406.9981,25.02
407.0981,23.99
407.1981,21.26
407.2981,18.53
407.3981,13.07
407.4981,14.48
407.5981,19.56
407.6981,22.29
407.7981,24.27
407.8981,26.24
407.9981,25.59
408.0981,25.77
408.1981,26.15
408.2981,25.96
408.3981,26.06
408.4981,26.24
408.5981,25.77
408.6981,26.24
408.7981,26.43
408.8981,26.06
408.9981,25.4
409.0981,26.72
409.1981,26.06
409.2981,26.06
409.3981,26.43
409.4981,26.72
409.5981,25.59
409.6981,26.24
409.7981,25.87
409.8981,26.24
409.9981,26.43
410.0981,26.34
410.1981,25.68
410.2981,26.06
410.3981,25.68
410.4981,25.87
410.5981,24.83
410.6981,25.49
410.7981,24.93
410.8981,26.15
410.9981,25.77
411.0981,26.15
411.1981,26.53
411.2981,25.68
411.3981,24.93
411.4981,25.59
411.5981,25.87
411.6981,26.34
411.7981,27.09
411.8981,25.49
411.9981,26.62
412.0981,26.15
412.1981,26.9
412.2981,26.34
412.3981,25.96
412.4981,26.53
412.5981,25.12
412.6981,25.68
412.7981,26.06
412.8981,25.3
412.9981,24.55
413.0981,22.39
413.1981,20.22
413.2981,15.99
413.3981,12.5
413.4981,16.27
413.5981,20.22
413.6981,22.95
413.7981,24.65
413.8981,25.49
413.9981,25.87
414.0981,26.15
414.1981,25.21
414.2981,26.06
414.3981,26.15
414.4981,26.34
414.5981,25.77
414.6981,25.68
414.7981,26.15
414.8981,26.53
414.9981,26.62
415.0981,25.96
415.1981,26.62
415.2981,26.43
415.3981,26.43
415.4981,26.62
415.5981,25.87
415.6981,26.15
415.7981,26.06
415.8981,27.28
415.9981,25.87
416.0981,26.9
416.1981,26.24
416.2981,25.59
416.3981,26.24
416.4981,26.9
416.5981,26.81
416.6981,26.81
416.7981,25.87
416.8981,26.9
416.9981,26.53
417.0981,26.15
417.1981,26.34
417.2981,26.06
417.3981,26.24
417.4981,25.59
